#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0035639	Purine ribonucleoside triphosphate binding	42	1799	0.61	1.13e-13	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,CDK2,RALB,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,NMNAT3,ADCY2,MAP2K3,RAC1,MAPK10,MTOR,RIT1,MKNK1,GNA14,ACTR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,HRAS,PBK,RPS6KA1,RAB40C,ARF1,AKT1,MAP2K6
GO:0030554	Adenyl nucleotide binding	37	1534	0.63	3.67e-12	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000367220,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,PFN1,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,CDK2,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,NMNAT3,ADCY2,MAP2K3,MAPK10,MTOR,MKNK1,ACTR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,PBK,RPS6KA1,AKT1,MAP2K6
GO:0032559	Adenyl ribonucleotide binding	36	1522	0.62	1.57e-11	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000367220,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,CDK2,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,NMNAT3,ADCY2,MAP2K3,MAPK10,MTOR,MKNK1,ACTR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,PBK,RPS6KA1,AKT1,MAP2K6
GO:0005524	ATP binding	35	1464	0.62	2.57e-11	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000367220,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,CDK2,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,NMNAT3,ADCY2,MAP2K3,MAPK10,MTOR,MKNK1,ACTR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,PBK,RPS6KA1,AKT1,MAP2K6
GO:0043168	Anion binding	48	2805	0.48	3.46e-11	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,PFN1,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,RALB,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,PLCB1,NMNAT3,ADCY2,MAP2K3,RAC1,WDR45,MAPK10,MTOR,RIT1,MKNK1,GNA14,ACTR2,ITPR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,HRAS,PBK,RPS6KA1,RAB40C,ARF1,AKT1,MAP2K6
GO:0019207	Kinase regulator activity	16	216	1.12	3.87e-11	9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000340989,9606.ENSP00000364976,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000479669	TRIB3,CDKN1B,CCNA1,CCNB1,CDK4,PIK3R3,PRKAR2A,CCNA2,CCNB2,RPTOR,CKS1B,SFN,CKS2,CDKN1A,NCK1,CAB39L
GO:0036094	Small molecule binding	45	2516	0.5	5.86e-11	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,PFN1,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,CDK2,RALB,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,TBK1,NMNAT3,ADCY2,MAP2K3,RAC1,MAPK10,MTOR,RIT1,MKNK1,GNA14,ACTR2,ITPR2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,HRAS,PBK,RPS6KA1,RAB40C,ARF1,AKT1,MAP2K6
GO:0019887	Protein kinase regulator activity	15	188	1.15	7.61e-11	9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000265563,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000340989,9606.ENSP00000364976,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000479669	TRIB3,CDKN1B,CCNA1,CCNB1,CDK4,PRKAR2A,CCNA2,CCNB2,RPTOR,CKS1B,SFN,CKS2,CDKN1A,NCK1,CAB39L
GO:0030234	Enzyme regulator activity	28	1044	0.67	7.38e-10	9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000228872,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000269321,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000359073,9606.ENSP00000361540,9606.ENSP00000364976,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000479669	TRIB3,TSC2,PFN1,CDKN1B,RAF1,CCNA1,CCNB1,CDK4,PIK3R3,PRKAR2A,ARHGDIA,CCNA2,CCNB2,RPTOR,CKS1B,PPP2R1B,PLCB1,SFN,VAV3,CDC20,CKS2,MAPK8,CDKN1A,NCK1,RPS6KA1,ARF1,AKT1,CAB39L
GO:0005488	Binding	102	12516	0.16	1.42e-09	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228837,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000243501,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000359073,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000363318,9606.ENSP00000364976,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,TSC2,PFN1,DUSP3,ARPC3,FGF6,CDKN1B,IL4,PLA2G12A,PLCG1,TRAF2,GNGT1,MKNK2,RAF1,CCNB1,CDK4,RIPK1,KIF11,PIK3R3,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,ARHGDIA,RALB,CCNA2,EGFR,CAMK4,TIAM1,CCNB2,ARPC5,ARPC2,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,SFN,ADCY2,MAP2K3,E2F1,RAC1,WDR45,ARG1,MAPK10,FGF17,MTOR,RIT1,VAV3,MKNK1,PTEN,CDC20,YWHAB,PBX3,IL2RG,CKS2,GNA14,ACTR2,ITPR2,SQSTM1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,SLA,MAPK9,HNRNPF,MYD88,HRAS,NCK1,EIF4E,PBK,CFL1,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC
GO:0140096	Catalytic activity, acting on a protein	39	2116	0.51	1.53e-09	9606.ENSP00000215832,9606.ENSP00000226004,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,DUSP3,TRAF2,MKNK2,RAF1,CCNB1,CDK4,RIPK1,CDK2,EGFR,CAMK4,PDIA3,BUB1,PRKCB,UBE2N,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PTPN11,MAP2K3,MAPK10,MTOR,MKNK1,PTEN,SQSTM1,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,SLA,MAPK9,UBE2V2,PBK,RPS6KA1,AKT1,MAP2K6
GO:0016538	Cyclin-dependent protein serine/threonine kinase regulator activity	9	48	1.52	3.58e-09	9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000311083,9606.ENSP00000364976,9606.ENSP00000384849	CDKN1B,CCNA1,CCNB1,CDK4,CCNA2,CCNB2,CKS1B,CKS2,CDKN1A
GO:0051219	Phosphoprotein binding	10	87	1.31	2.08e-08	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000262741,9606.ENSP00000304169,9606.ENSP00000329967,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000354558,9606.ENSP00000361930,9606.ENSP00000376345	MAPK1,PFN1,PIK3R3,PITX2,TBK1,PTPN11,SFN,MTOR,YWHAB,GRB2
GO:0004712	Protein serine/threonine/tyrosine kinase activity	8	45	1.5	6.36e-08	9606.ENSP00000215832,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000394560,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,MAP2K3,MAPK10,MAPK9,PBK,RPS6KA1,AKT1,MAP2K6
GO:0016740	Transferase activity	36	2170	0.47	1.97e-07	9606.ENSP00000215832,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000262741,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324806,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRAF2,MKNK2,RAF1,CCNB1,CDK4,RIPK1,PIK3R3,PIKFYVE,CDK2,EGFR,CAMK4,BUB1,PRKCB,UBE2N,GSK3B,RLIM,TBK1,NMNAT3,MAP2K3,MAPK10,MTOR,MKNK1,SQSTM1,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,SLA,MAPK9,UBE2V2,PBK,RPS6KA1,AKT1,MAP2K6
GO:0044389	Ubiquitin-like protein ligase binding	14	312	0.9	4.60e-07	9606.ENSP00000217233,9606.ENSP00000247668,9606.ENSP00000256442,9606.ENSP00000259808,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000374455,9606.ENSP00000384849	TRIB3,TRAF2,CCNB1,RIPK1,PRKAR2A,RALB,EGFR,STAT2,UBE2N,CALR,HSPA5,GSK3B,SQSTM1,CDKN1A
GO:0044877	Protein-containing complex binding	25	1216	0.56	1.94e-06	9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000275493,9606.ENSP00000304169,9606.ENSP00000307272,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000365807,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000389631,9606.ENSP00000407586,9606.ENSP00000432660	CDKN1B,TRAF2,RAF1,CDK4,RIPK1,EGFR,PITX2,RPTOR,CALR,HSPA5,PPP1CA,P4HB,PTPN11,RAC1,MTOR,PTEN,CDC20,YWHAB,GNA14,SQSTM1,GRB2,CDKN1A,ARPC1B,HRAS,CFL1
GO:0003824	Catalytic activity	58	5486	0.27	7.18e-06	9606.ENSP00000215832,9606.ENSP00000226004,9606.ENSP00000243501,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000262741,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000357804,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000365807,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,DUSP3,PLA2G12A,PLCG1,TRAF2,GNGT1,MKNK2,RAF1,CCNB1,CDK4,RIPK1,KIF11,PIK3R3,PIKFYVE,CDK2,RALB,EGFR,CAMK4,PDIA3,BUB1,PRKCB,UBE2N,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,ADCY2,MAP2K3,RAC1,ARG1,MAPK10,MTOR,RIT1,THEM4,MKNK1,PTEN,GNA14,SQSTM1,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,SLA,MAPK9,HRAS,UBE2V2,PBK,RPS6KA1,RAB40C,ARF1,AKT1,MAP2K6
GO:0004708	MAP kinase kinase activity	5	18	1.69	1.54e-05	9606.ENSP00000215832,9606.ENSP00000345083,9606.ENSP00000352157,9606.ENSP00000428489,9606.ENSP00000468348	MAPK1,MAP2K3,MAPK10,PBK,MAP2K6
GO:0004860	Protein kinase inhibitor activity	7	65	1.28	1.54e-05	9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000265563,9606.ENSP00000307272,9606.ENSP00000340989,9606.ENSP00000384849,9606.ENSP00000417273	TRIB3,CDKN1B,PRKAR2A,RPTOR,SFN,CDKN1A,NCK1
GO:0031625	Ubiquitin protein ligase binding	12	296	0.85	1.56e-05	9606.ENSP00000217233,9606.ENSP00000247668,9606.ENSP00000259808,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000374455,9606.ENSP00000384849	TRIB3,TRAF2,RIPK1,PRKAR2A,RALB,EGFR,UBE2N,CALR,HSPA5,GSK3B,SQSTM1,CDKN1A
GO:0005102	Signaling receptor binding	27	1581	0.48	1.74e-05	9606.ENSP00000215530,9606.ENSP00000226004,9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000256442,9606.ENSP00000259808,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000352414,9606.ENSP00000359073,9606.ENSP00000361021,9606.ENSP00000365807,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000401399,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000479606	FGF22,DUSP3,FGF6,IL4,PLCG1,TRAF2,CCNB1,RIPK1,EGFR,TIAM1,HSP90B1,PRKCB,CALR,P4HB,PTPN11,FGF17,VAV3,PTEN,GNA14,SQSTM1,GRB2,IRAK4,SLA,MYD88,NCK1,CFL1,CLTC
GO:0019902	Phosphatase binding	10	194	0.96	2.03e-05	9606.ENSP00000215832,9606.ENSP00000219476,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000326031,9606.ENSP00000329967,9606.ENSP00000376345,9606.ENSP00000451828	MAPK1,TSC2,CDKN1B,TRAF2,EGFR,HSP90B1,PPP1CA,TBK1,GRB2,AKT1
GO:0098772	Molecular function regulator	41	3422	0.32	7.65e-05	9606.ENSP00000215530,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000228837,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000269321,9606.ENSP00000274026,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000328059,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000352414,9606.ENSP00000359073,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000417273,9606.ENSP00000435412,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000479669	FGF22,TRIB3,TSC2,PFN1,FGF6,CDKN1B,IL4,RAF1,CCNA1,CCNB1,CDK4,PIK3R3,PRKAR2A,ARHGDIA,CCNA2,TIAM1,CCNB2,PITX2,PRKCB,RPTOR,CKS1B,PPP2R1B,NFKBIB,STAT2,RLIM,PLCB1,SFN,E2F1,FGF17,VAV3,CDC20,PBX3,CKS2,MAPK8,CDKN1A,NCK1,RPS6KA1,ARF1,DDIT3,AKT1,CAB39L
GO:0045309	Protein phosphorylated amino acid binding	6	53	1.3	7.84e-05	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000262741,9606.ENSP00000340944,9606.ENSP00000361930,9606.ENSP00000376345	MAPK1,PFN1,PIK3R3,PTPN11,YWHAB,GRB2
GO:0030291	Protein serine/threonine kinase inhibitor activity	5	31	1.45	0.00013	9606.ENSP00000228872,9606.ENSP00000265563,9606.ENSP00000307272,9606.ENSP00000340989,9606.ENSP00000384849	CDKN1B,PRKAR2A,RPTOR,SFN,CDKN1A
GO:0030332	Cyclin binding	5	31	1.45	0.00013	9606.ENSP00000228872,9606.ENSP00000257904,9606.ENSP00000266970,9606.ENSP00000378699,9606.ENSP00000384849	CDKN1B,CDK4,CDK2,CDK1,CDKN1A
